Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% of Students Found
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,3,,,,,3,1,100.00%
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,3,,,,,3,2,100.00%
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,3,,,,,3,3,100.00%
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,1,,,,,1,4,100.00%
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,1,,,,,1,5,100.00%
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,,,,,,,6,#DIV/0!
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,,,,,,,7,#DIV/0!
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,,,,,,,8,#DIV/0!
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,,,,,,,9,#DIV/0!
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,,,,,,,10,#DIV/0!
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,,,,,,,11,#DIV/0!
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,,,,,,,12,#DIV/0!
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,,,,,,,13,#DIV/0!
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,,,,,,,14,#DIV/0!
50,6,Postbacc,04991,04991,"Biotechnology, Graduate Degree",3,,,,,,,15,#DIV/0!
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,230,"$42,808","$63,806","$93,839","$70,008",192,1,83.48%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,225,"$44,085","$66,585","$97,729","$73,548",185,2,82.22%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,214,"$40,276","$66,681","$98,832","$77,264",169,3,78.97%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,202,"$45,220","$73,743","$108,842","$87,718",152,4,75.25%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,186,"$39,663","$73,528","$116,776","$85,915",140,5,75.27%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,178,"$39,461","$81,891","$119,762","$86,013",122,6,68.54%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,172,"$44,081","$79,793","$118,331","$83,020",115,7,66.86%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,164,"$42,970","$77,407","$115,641","$83,043",108,8,65.85%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,154,"$44,741","$86,887","$119,079","$93,191",98,9,63.64%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,150,"$38,195","$87,988","$115,847","$97,122",95,10,63.33%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,139,"$52,487","$88,751","$127,428","$99,319",84,11,60.43%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,130,"$50,840","$90,733","$129,343","$101,380",79,12,60.77%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,115,"$62,722","$88,182","$125,829","$99,749",65,13,56.52%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,100,"$61,503","$96,767","$134,440","$103,881",56,14,56.00%
50,6,Postbacc,05011,05011,"Business Administration, Graduate Degree",233,87,"$80,300","$109,075","$150,432","$125,162",45,15,51.72%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,127,"$25,231","$51,282","$78,272","$54,667",106,1,83.46%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,125,"$42,398","$57,625","$79,708","$63,627",98,2,78.40%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,117,"$41,341","$64,662","$88,773","$67,699",90,3,76.92%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,104,"$36,362","$66,612","$93,533","$74,215",78,4,75.00%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,96,"$40,636","$73,543","$102,333","$81,013",67,5,69.79%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,88,"$54,887","$86,478","$113,023","$91,026",66,6,75.00%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,83,"$46,083","$82,600","$123,236","$100,949",62,7,74.70%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,74,"$58,505","$85,121","$139,139","$119,929",52,8,70.27%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,66,"$43,924","$91,794","$123,012","$123,307",47,9,71.21%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,59,"$59,800","$90,360","$114,289","$116,582",42,10,71.19%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,45,"$58,687","$92,562","$137,293","$152,206",31,11,68.89%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,44,"$46,334","$95,371","$128,262","$154,639",29,12,65.91%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,41,"$53,963","$102,917","$132,315","$168,881",28,13,68.29%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,37,"$59,404","$100,711","$122,395","$191,394",24,14,64.86%
50,6,Postbacc,05021,05021,"Accounting, Graduate Degree",127,35,"$86,466","$96,760","$128,448","$255,047",20,15,57.14%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,59,"$30,073","$53,764","$72,365","$61,149",51,1,86.44%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,57,"$46,329","$61,346","$74,408","$62,962",44,2,77.19%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,52,"$46,479","$68,286","$87,929","$74,012",39,3,75.00%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,49,"$41,944","$74,222","$104,368","$80,930",35,4,71.43%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,47,"$29,243","$72,528","$101,737","$77,691",35,5,74.47%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,43,"$33,305","$69,545","$99,948","$71,619",31,6,72.09%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,40,"$61,100","$82,084","$105,197","$85,006",26,7,65.00%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,37,"$59,688","$93,234","$119,837","$89,912",22,8,59.46%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,33,"$67,757","$91,431","$124,743","$97,456",21,9,63.64%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,31,"$70,490","$91,099","$119,018","$96,400",21,10,67.74%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,28,"$35,322","$78,050","$109,108","$83,189",22,11,78.57%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,26,"$56,540","$75,986","$109,022","$90,559",17,12,65.38%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,23,"$58,302","$82,685","$119,733","$97,017",16,13,69.57%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,20,"$59,610","$71,477","$96,133","$81,516",13,14,65.00%
50,6,Postbacc,05022,05022,"Taxation, Graduate Degree",61,18,"$49,215","$76,369","$91,250","$79,801",12,15,66.67%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,49,"$47,077","$74,690","$88,676","$74,613",43,1,87.76%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,48,"$47,735","$79,693","$99,110","$79,450",39,2,81.25%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,48,"$38,954","$71,769","$99,320","$76,346",39,3,81.25%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,47,"$57,180","$84,744","$107,335","$87,240",33,4,70.21%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,45,"$51,645","$87,645","$119,967","$94,205",33,5,73.33%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,43,"$64,854","$79,697","$128,927","$121,991",29,6,67.44%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,38,"$57,504","$95,480","$143,784","$132,779",25,7,65.79%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,37,"$70,795","$104,022","$139,604","$126,896",22,8,59.46%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,35,"$78,627","$106,749","$141,515","$132,879",21,9,60.00%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,32,"$54,932","$118,518","$136,482","$133,518",20,10,62.50%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,28,"$35,369","$120,356","$135,033","$152,192",17,11,60.71%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,26,"$36,459","$81,540","$127,911","$86,396",17,12,65.38%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,23,"$34,139","$82,628","$138,944","$85,890",15,13,65.22%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,18,"$18,975","$65,873","$136,080","$86,214",12,14,66.67%
50,6,Postbacc,05041,05041,"Finance, Graduate Degree",49,13,"$68,876","$114,066","$203,162","$126,122",7,15,53.85%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,29,"$32,082","$58,262","$91,370","$63,881",25,1,86.21%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,29,"$55,284","$64,392","$100,023","$73,650",22,2,75.86%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,29,"$57,329","$69,206","$107,614","$81,217",21,3,72.41%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,29,"$70,435","$94,158","$119,168","$90,104",22,4,75.86%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,29,"$74,697","$88,195","$131,878","$95,014",22,5,75.86%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,28,"$80,687","$96,405","$122,066","$102,063",20,6,71.43%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,24,"$72,688","$100,631","$132,174","$104,400",16,7,66.67%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,23,"$80,879","$99,391","$151,129","$110,040",16,8,69.57%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,19,"$44,515","$99,769","$160,827","$100,154",15,9,78.95%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,18,"$97,096","$114,483","$168,426","$121,344",13,10,72.22%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,15,"$82,142","$116,425","$142,975","$130,141",10,11,66.67%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,13,"$81,239","$141,662","$179,996","$135,432",8,12,61.54%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,8,"$83,074","$101,288","$156,995","$112,423",6,13,75.00%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,6,"$92,834","$111,822","$139,799","$120,013",5,14,83.33%
50,6,Postbacc,05061,05061,"Management, Graduate Degree",29,6,"$91,066","$152,733","$159,242","$130,790",5,15,83.33%
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,16,"$48,598","$62,516","$86,550","$71,910",14,1,87.50%
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,15,"$42,019","$70,891","$93,361","$69,854",13,2,86.67%
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,13,"$17,733","$42,451","$83,987","$49,979",11,3,84.62%
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,13,"$59,169","$95,141","$106,018","$83,830",8,4,61.54%
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,10,"$55,122","$88,326","$122,928","$86,694",7,5,70.00%
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,8,"$75,633","$90,484","$103,083","$80,669",5,6,62.50%
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,6,,,,,4,7,66.67%
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,6,,,,,4,8,66.67%
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,3,,,,,2,9,66.67%
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,1,,,,,,10,0.00%
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,,,,,,,11,#DIV/0!
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,,,,,,,12,#DIV/0!
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,,,,,,,13,#DIV/0!
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,,,,,,,14,#DIV/0!
50,6,Postbacc,05065,05065,"Management Information Technology, Graduate Degree",16,,,,,,,15,#DIV/0!
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,45,"$52,326","$78,024","$99,750","$81,890",36,1,80.00%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,45,"$58,586","$72,031","$103,181","$84,215",35,2,77.78%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,45,"$62,359","$82,266","$108,881","$85,858",34,3,75.56%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,45,"$55,048","$77,530","$114,590","$83,839",33,4,73.33%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,44,"$42,025","$82,538","$121,057","$86,470",32,5,72.73%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,44,"$48,338","$81,779","$119,266","$89,973",30,6,68.18%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,44,"$47,459","$72,673","$113,817","$84,113",31,7,70.45%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,43,"$53,619","$87,479","$129,480","$94,592",28,8,65.12%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,43,"$66,088","$89,776","$132,907","$97,364",26,9,60.47%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,43,"$62,146","$95,249","$128,375","$97,114",26,10,60.47%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,41,"$57,640","$83,528","$125,647","$95,517",27,11,65.85%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,36,"$55,406","$80,147","$114,324","$83,215",25,12,69.44%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,30,"$36,812","$72,458","$114,256","$81,460",19,13,63.33%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,27,"$37,628","$65,870","$101,781","$72,196",17,14,62.96%
50,6,Postbacc,05072,05072,"Management Systems Analysis / Operations Research, Graduate Degree",45,22,"$28,407","$90,082","$112,494","$76,021",14,15,63.64%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,31,"$36,904","$58,019","$78,039","$57,115",27,1,87.10%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,31,"$31,123","$57,946","$71,265","$54,384",27,2,87.10%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,31,"$36,401","$55,266","$71,465","$58,079",26,3,83.87%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,30,"$40,960","$69,906","$93,454","$79,389",22,4,73.33%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,28,"$40,933","$67,474","$88,350","$76,349",20,5,71.43%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,28,"$45,852","$76,701","$114,745","$86,676",20,6,71.43%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,24,"$51,111","$71,184","$104,865","$78,217",16,7,66.67%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,19,"$48,432","$66,679","$80,296","$75,104",12,8,63.16%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,16,"$58,570","$81,501","$130,563","$95,087",9,9,56.25%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,15,"$71,610","$85,584","$175,354","$105,836",7,10,46.67%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,12,"$86,275","$158,091","$179,209","$148,126",5,11,41.67%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,12,"$44,848","$134,131","$178,361","$112,464",5,12,41.67%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,9,"$58,232","$96,379","$172,294","$107,597",5,13,55.56%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,8,,,,,4,14,50.00%
50,6,Postbacc,05091,05091,"Marketing, Graduate Degree",31,5,,,,,2,15,40.00%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,21,"$34,120","$57,114","$72,166","$57,067",20,1,95.24%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,21,"$46,696","$58,863","$80,855","$62,171",19,2,90.48%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,21,"$48,866","$61,093","$74,789","$59,558",18,3,85.71%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,21,"$48,603","$70,123","$83,122","$64,520",16,4,76.19%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,21,"$58,066","$71,682","$105,040","$77,617",13,5,61.90%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,21,"$67,459","$78,618","$90,204","$72,363",13,6,61.90%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,21,"$69,361","$89,322","$119,335","$86,987",11,7,52.38%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,21,"$45,100","$75,891","$113,008","$75,753",11,8,52.38%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,21,"$68,391","$88,929","$113,854","$85,814",10,9,47.62%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,20,"$28,637","$72,965","$108,238","$70,677",12,10,60.00%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,17,"$27,632","$121,161","$137,832","$89,978",7,11,41.18%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,17,"$52,783","$92,522","$130,927","$85,975",6,12,35.29%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,13,,,,,3,13,23.08%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,13,,,,,2,14,15.38%
50,6,Postbacc,05992,05992,"Public Relations, Graduate Degree",21,10,,,,,1,15,10.00%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,41,"$15,114","$42,506","$63,560","$39,506",28,1,68.29%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,40,"$37,470","$52,970","$71,806","$51,413",25,2,62.50%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,39,"$30,387","$48,505","$71,408","$51,844",26,3,66.67%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,38,"$29,521","$56,879","$83,153","$53,793",22,4,57.89%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,36,"$18,503","$58,214","$97,147","$59,775",19,5,52.78%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,32,"$25,292","$63,789","$100,589","$58,848",17,6,53.13%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,29,"$31,445","$85,642","$108,847","$74,171",15,7,51.72%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,26,"$49,511","$105,532","$120,861","$90,960",11,8,42.31%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,22,"$35,048","$103,788","$112,064","$82,168",11,9,50.00%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,19,"$34,797","$109,243","$116,045","$78,964",9,10,47.37%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,15,"$34,651","$57,359","$139,925","$83,174",7,11,46.67%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,13,"$36,335","$113,955","$167,629","$103,515",6,12,46.15%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,7,,,,,4,13,57.14%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,6,,,,,3,14,50.00%
50,6,Postbacc,06011,06011,"Communications, Graduate Degree",42,4,,,,,2,15,50.00%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,20,"$23,617","$32,322","$51,403","$44,790",16,1,80.00%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,20,"$18,578","$31,447","$60,004","$40,351",15,2,75.00%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,20,"$3,362","$17,915","$42,708","$30,520",13,3,65.00%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,20,"$26,030","$39,085","$53,574","$48,731",11,4,55.00%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,20,"$11,294","$26,155","$54,257","$35,584",14,5,70.00%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,20,"$22,873","$31,386","$58,860","$40,816",15,6,75.00%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,20,"$23,482","$28,669","$68,647","$45,043",15,7,75.00%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,18,"$18,291","$39,867","$71,365","$46,770",15,8,83.33%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,17,"$22,463","$42,914","$79,787","$52,199",11,9,64.71%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,17,"$28,121","$51,387","$77,562","$54,247",11,10,64.71%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,17,"$24,724","$47,422","$91,997","$61,664",10,11,58.82%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,17,"$15,877","$43,914","$92,794","$55,906",12,12,70.59%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,14,"$10,435","$40,248","$51,323","$47,570",9,13,64.29%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,12,"$28,038","$34,804","$81,241","$53,837",7,14,58.33%
50,6,Postbacc,06021,06021,"Journalism, Graduate Degree",20,11,"$23,827","$34,127","$91,097","$50,276",6,15,54.55%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,"$27,820","$32,281","$46,111","$40,820",8,1,80.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,"$11,738","$40,924","$57,924","$40,720",8,2,80.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,"$36,548","$54,686","$61,831","$50,804",7,3,70.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,"$15,222","$35,947","$57,399","$34,391",7,4,70.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,,,,,4,5,40.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,,,,,3,6,30.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,,,,,3,7,30.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,,,,,3,8,30.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,,,,,4,9,40.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,,,,,3,10,30.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,,,,,2,11,20.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,,,,,2,12,20.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,10,,,,,3,13,30.00%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,9,,,,,2,14,22.22%
50,6,Postbacc,06031,06031,"Radio/Television/Broadcast, Graduate Degree",10,8,,,,,2,15,25.00%
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,6,,,,,4,1,66.67%
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,6,,,,,3,2,50.00%
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,4,,,,,3,3,75.00%
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,3,,,,,3,4,100.00%
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,,,,,,,5,#DIV/0!
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,,,,,,,6,#DIV/0!
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,,,,,,,7,#DIV/0!
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,,,,,,,8,#DIV/0!
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,,,,,,,9,#DIV/0!
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,,,,,,,10,#DIV/0!
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,,,,,,,11,#DIV/0!
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,,,,,,,12,#DIV/0!
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,,,,,,,13,#DIV/0!
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,,,,,,,14,#DIV/0!
50,6,Postbacc,06034,06034,"Screenwriting, Graduate Degree",6,,,,,,,15,#DIV/0!
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,11,"$23,081","$47,654","$74,328","$47,704",10,1,90.91%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,11,"$22,301","$59,342","$84,473","$51,460",10,2,90.91%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,11,"$40,433","$61,285","$86,801","$61,869",9,3,81.82%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,11,"$37,262","$49,209","$75,843","$56,999",9,4,81.82%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,11,"$50,901","$60,283","$82,716","$61,369",8,5,72.73%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,11,"$13,375","$65,668","$85,379","$56,744",7,6,63.64%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,11,"$63,499","$72,769","$82,094","$69,338",6,7,54.55%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,11,"$65,629","$77,609","$87,639","$68,491",6,8,54.55%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,10,"$61,168","$69,575","$89,071","$67,316",5,9,50.00%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,10,"$73,360","$73,560","$76,975","$72,449",5,10,50.00%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,9,,,,,4,11,44.44%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,8,,,,,4,12,50.00%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,5,,,,,3,13,60.00%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,4,,,,,2,14,50.00%
50,6,Postbacc,06041,06041,"Advertising, Graduate Degree",11,3,,,,,2,15,66.67%
50,6,Postbacc,07011,07011,"Computer Science and Information Technology, Graduate Degree",406,401,"$31,768","$62,075","$91,833","$64,742",342,1,85.29%
50,6,Postbacc,07011,07011,"Computer Science and Information Technology, Graduate Degree",406,390,"$37,997","$67,813","$95,213","$70,826",317,2,81.28%
