Campus,Location,Student Path,Entry Stat,HEGIS At ExitOLD,HEGIS At Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year
55,Dominguez Hills,2,FTF + FTT,19141,19141,Geology,15,7,"$34,339 ","$39,031 ","$62,334 ","$45,455 ",5,8
55,Dominguez Hills,2,FTF + FTT,19141,19141,Geology,15,6,"$36,758 ","$43,375 ","$50,079 ","$38,073 ",5,9
55,Dominguez Hills,2,FTF + FTT,19141,19141,Geology,15,5,,,,,3,10
55,Dominguez Hills,2,FTF + FTT,19141,19141,Geology,15,4,,,,,1,11
55,Dominguez Hills,2,FTF + FTT,19141,19141,Geology,15,4,,,,,1,12
55,Dominguez Hills,2,FTF + FTT,19141,19141,Geology,15,4,,,,,1,13
55,Dominguez Hills,2,FTF + FTT,19141,19141,Geology,15,2,,,,,1,14
55,Dominguez Hills,2,FTF + FTT,19141,19141,Geology,15,1,,,,,1,15
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",997,"$6,299 ","$14,850 ","$26,740 ","$19,077 ",793,1
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",948,"$8,051 ","$17,857 ","$30,491 ","$21,472 ",746,2
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",877,"$9,350 ","$20,403 ","$32,612 ","$23,955 ",682,3
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",772,"$9,788 ","$22,611 ","$36,195 ","$25,172 ",587,4
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",687,"$13,102 ","$24,401 ","$37,347 ","$27,293 ",513,5
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",620,"$14,267 ","$25,030 ","$38,706 ","$28,631 ",462,6
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",532,"$15,283 ","$27,462 ","$41,619 ","$30,691 ",391,7
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",387,"$13,795 ","$28,946 ","$45,211 ","$32,109 ",282,8
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",346,"$15,278 ","$31,469 ","$48,011 ","$34,978 ",249,9
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",293,"$17,626 ","$32,629 ","$50,187 ","$36,860 ",195,10
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",237,"$21,722 ","$35,318 ","$51,364 ","$39,054 ",160,11
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",188,"$21,420 ","$39,675 ","$67,371 ","$42,856 ",127,12
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",162,"$24,851 ","$39,469 ","$61,158 ","$43,522 ",112,13
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",134,"$24,251 ","$39,590 ","$60,743 ","$44,258 ",88,14
55,Dominguez Hills,2,FTF + FTT,20011 + 20013,20013,Psychology,"1,069",102,"$18,945 ","$37,928 ","$61,539 ","$41,441 ",67,15
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,65,"$13,167 ","$23,873 ","$34,960 ","$28,227 ",46,1
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,63,"$12,541 ","$29,337 ","$42,763 ","$32,061 ",40,2
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,56,"$11,196 ","$30,055 ","$46,500 ","$33,588 ",36,3
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,47,"$7,569 ","$21,696 ","$43,872 ","$30,324 ",33,4
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,41,"$10,756 ","$29,476 ","$47,399 ","$33,481 ",24,5
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,40,"$4,613 ","$24,407 ","$47,784 ","$32,225 ",24,6
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,34,"$24,599 ","$39,152 ","$48,331 ","$42,158 ",19,7
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,28,"$20,433 ","$34,928 ","$51,877 ","$42,037 ",15,8
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,26,"$15,959 ","$22,448 ","$56,331 ","$39,120 ",14,9
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,26,"$19,052 ","$33,568 ","$59,683 ","$50,405 ",10,10
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,22,"$17,275 ","$42,947 ","$62,003 ","$51,071 ",10,11
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,19,"$11,606 ","$26,397 ","$63,795 ","$54,771 ",7,12
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,17,"$8,639 ","$30,373 ","$64,843 ","$47,127 ",7,13
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,12,"$16,446 ","$17,897 ","$26,888 ","$26,009 ",5,14
55,Dominguez Hills,2,FTF + FTT,20991,20991,Behavioral Science,67,10,,,,,4,15
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,302,"$10,944 ","$23,371 ","$46,279 ","$31,915 ",253,1
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,297,"$14,022 ","$27,402 ","$47,495 ","$35,506 ",242,2
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,283,"$15,127 ","$30,840 ","$52,089 ","$38,504 ",220,3
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,268,"$18,105 ","$35,497 ","$56,958 ","$41,859 ",205,4
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,256,"$20,883 ","$36,107 ","$54,330 ","$42,550 ",195,5
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,233,"$19,303 ","$35,208 ","$60,668 ","$42,258 ",181,6
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,212,"$18,736 ","$37,684 ","$62,999 ","$43,268 ",159,7
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,179,"$21,127 ","$42,502 ","$69,243 ","$47,901 ",125,8
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,171,"$26,892 ","$44,403 ","$67,146 ","$49,569 ",117,9
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,159,"$31,125 ","$46,414 ","$71,543 ","$52,576 ",103,10
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,147,"$26,139 ","$45,468 ","$69,497 ","$51,607 ",94,11
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,125,"$32,600 ","$45,048 ","$74,475 ","$55,897 ",75,12
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,107,"$28,670 ","$50,289 ","$69,988 ","$57,856 ",68,13
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,93,"$32,631 ","$48,660 ","$76,437 ","$60,849 ",55,14
55,Dominguez Hills,2,FTF + FTT,21021,21021,Public Administration,312,75,"$25,498 ","$47,528 ","$87,137 ","$58,336 ",42,15
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,27,"$9,125 ","$16,684 ","$34,070 ","$21,860 ",19,1
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,27,"$11,134 ","$17,601 ","$30,514 ","$23,934 ",17,2
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,27,"$8,186 ","$12,976 ","$25,887 ","$20,104 ",17,3
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,27,"$6,441 ","$20,646 ","$37,275 ","$21,949 ",15,4
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,27,"$8,371 ","$21,821 ","$43,927 ","$26,472 ",12,5
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,25,"$5,347 ","$13,390 ","$38,380 ","$21,830 ",13,6
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,20,"$2,971 ","$8,534 ","$45,232 ","$26,855 ",10,7
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,17,"$6,229 ","$18,779 ","$36,833 ","$30,141 ",11,8
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,17,"$16,397 ","$23,760 ","$30,973 ","$34,930 ",10,9
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,14,$665 ,"$14,388 ","$38,036 ","$27,946 ",10,10
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,9,"$7,401 ","$22,126 ","$60,214 ","$30,945 ",6,11
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,7,,,,,4,12
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,6,"$12,565 ","$25,470 ","$73,236 ","$46,906 ",5,13
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,3,,,,,1,14
55,Dominguez Hills,2,FTF + FTT,21025 + 21031,21031,Recreation Management & Administration,28,3,,,,,2,15
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,267,"$7,744 ","$21,000 ","$35,953 ","$24,135 ",179,1
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,258,"$13,823 ","$23,697 ","$39,172 ","$27,904 ",160,2
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,244,"$9,627 ","$22,363 ","$36,899 ","$24,754 ",162,3
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,208,"$11,804 ","$24,291 ","$38,939 ","$26,671 ",133,4
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,182,"$12,406 ","$24,423 ","$39,309 ","$27,608 ",121,5
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,161,"$16,227 ","$27,412 ","$41,161 ","$30,341 ",102,6
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,139,"$11,638 ","$28,215 ","$44,854 ","$30,555 ",86,7
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,89,"$18,371 ","$30,955 ","$46,741 ","$32,610 ",58,8
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,81,"$16,628 ","$30,257 ","$46,173 ","$33,804 ",52,9
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,71,"$27,334 ","$37,285 ","$49,112 ","$39,014 ",40,10
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,55,"$26,076 ","$31,128 ","$52,611 ","$37,127 ",31,11
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,46,"$22,838 ","$29,732 ","$45,229 ","$31,609 ",22,12
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,35,"$27,977 ","$32,762 ","$51,736 ","$39,271 ",16,13
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,31,"$12,689 ","$29,583 ","$47,078 ","$36,200 ",14,14
55,Dominguez Hills,2,FTF + FTT,21042,21042,Human Services,290,24,"$16,947 ","$27,406 ","$60,245 ","$42,121 ",11,15
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,497,"$6,066 ","$13,067 ","$24,067 ","$18,292 ",405,1
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,458,"$9,710 ","$18,590 ","$27,607 ","$22,475 ",374,2
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,400,"$11,088 ","$21,160 ","$31,468 ","$25,330 ",313,3
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,312,"$12,159 ","$22,179 ","$35,701 ","$27,484 ",243,4
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,240,"$13,595 ","$24,369 ","$39,551 ","$30,035 ",183,5
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,185,"$13,905 ","$26,653 ","$41,599 ","$32,944 ",138,6
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,119,"$13,033 ","$28,661 ","$44,985 ","$36,969 ",80,7
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,39,"$10,280 ","$21,972 ","$35,878 ","$31,309 ",25,8
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,23,"$9,895 ","$30,865 ","$43,757 ","$35,924 ",13,9
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,1,,,,,1,10
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,,,,,,,11
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,,,,,,,12
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,,,,,,,13
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,,,,,,,14
55,Dominguez Hills,2,FTF + FTT,21051,21051,Criminal Justice,554,,,,,,,15
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,40,"$12,792 ","$22,995 ","$42,127 ","$29,826 ",29,1
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,37,"$14,583 ","$25,255 ","$41,766 ","$30,123 ",30,2
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,35,"$14,877 ","$23,582 ","$43,178 ","$30,104 ",28,3
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,27,"$1,625 ","$20,783 ","$48,557 ","$26,599 ",19,4
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,26,"$12,924 ","$26,624 ","$59,131 ","$37,454 ",16,5
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,22,"$15,487 ","$29,899 ","$53,620 ","$37,242 ",15,6
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,20,"$19,308 ","$40,156 ","$52,219 ","$40,859 ",15,7
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,15,"$33,554 ","$44,629 ","$55,763 ","$47,491 ",11,8
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,14,"$36,727 ","$42,393 ","$65,467 ","$49,815 ",10,9
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,14,"$18,627 ","$44,669 ","$72,325 ","$47,186 ",10,10
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,12,"$24,046 ","$31,801 ","$77,587 ","$49,966 ",9,11
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,12,"$19,170 ","$30,260 ","$88,895 ","$54,074 ",9,12
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,9,"$39,959 ","$100,760 ","$119,584 ","$79,983 ",5,13
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,9,"$36,675 ","$63,976 ","$106,261 ","$68,241 ",6,14
55,Dominguez Hills,2,FTF + FTT,22021,22021,Anthropology,46,8,"$20,685 ","$37,916 ","$96,392 ","$54,864 ",6,15
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,18,"$6,146 ","$19,775 ","$38,591 ","$24,472 ",15,1
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,18,"$8,088 ","$27,441 ","$41,291 ","$30,624 ",14,2
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,18,"$18,468 ","$39,023 ","$46,360 ","$38,360 ",12,3
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,18,"$2,952 ","$28,458 ","$43,852 ","$28,173 ",14,4
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,18,"$11,049 ","$30,626 ","$42,177 ","$30,274 ",12,5
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,18,"$10,849 ","$33,806 ","$38,253 ","$29,530 ",13,6
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,16,"$15,940 ","$34,477 ","$51,458 ","$35,148 ",11,7
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,13,"$25,045 ","$30,848 ","$51,084 ","$37,240 ",9,8
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,12,"$15,507 ","$49,735 ","$60,805 ","$44,614 ",7,9
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,11,"$14,325 ","$41,378 ","$61,470 ","$43,645 ",7,10
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,8,,,,,4,11
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,7,,,,,4,12
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,6,,,,,3,13
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,4,,,,,1,14
55,Dominguez Hills,2,FTF + FTT,22041,22041,Economics,18,4,,,,,2,15
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,226,"$9,274 ","$17,343 ","$29,929 ","$22,378 ",183,1
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,218,"$11,880 ","$20,912 ","$36,971 ","$26,205 ",170,2
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,209,"$13,296 ","$24,940 ","$37,791 ","$28,124 ",161,3
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,192,"$17,276 ","$27,722 ","$39,159 ","$31,107 ",147,4
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,168,"$19,682 ","$28,669 ","$43,003 ","$33,754 ",127,5
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,147,"$21,295 ","$30,078 ","$45,362 ","$35,486 ",104,6
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,124,"$20,011 ","$36,213 ","$49,186 ","$37,658 ",84,7
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,84,"$19,199 ","$38,142 ","$46,420 ","$35,585 ",57,8
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,75,"$26,419 ","$37,961 ","$49,584 ","$40,859 ",45,9
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,68,"$28,077 ","$42,923 ","$62,835 ","$48,029 ",39,10
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,59,"$33,191 ","$43,824 ","$72,854 ","$53,047 ",34,11
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,51,"$31,712 ","$46,953 ","$66,993 ","$50,138 ",26,12
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,42,"$26,414 ","$39,565 ","$52,848 ","$42,188 ",24,13
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,34,"$24,711 ","$37,306 ","$62,883 ","$43,216 ",17,14
55,Dominguez Hills,2,FTF + FTT,22051,22051,History,241,28,"$31,494 ","$46,531 ","$56,410 ","$48,299 ",14,15
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,24,"$12,811 ","$27,322 ","$46,099 ","$30,676 ",17,1
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,23,"$14,465 ","$37,093 ","$65,295 ","$42,067 ",16,2
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,22,"$10,313 ","$35,104 ","$70,178 ","$44,358 ",15,3
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,21,"$19,119 ","$38,956 ","$48,741 ","$47,846 ",13,4
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,19,"$11,029 ","$35,841 ","$71,874 ","$43,744 ",13,5
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,16,"$9,813 ","$28,984 ","$85,238 ","$46,465 ",11,6
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,14,"$27,233 ","$47,065 ","$115,907 ","$65,598 ",10,7
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,10,"$50,480 ","$89,732 ","$115,178 ","$91,744 ",6,8
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,10,"$53,227 ","$103,241 ","$130,404 ","$93,848 ",6,9
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,10,"$47,546 ","$72,891 ","$161,097 ","$97,095 ",6,10
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,8,,,,,3,11
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,7,,,,,4,12
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,7,"$19,989 ","$48,628 ","$84,362 ","$56,998 ",5,13
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,6,,,,,4,14
55,Dominguez Hills,2,FTF + FTT,22061 + 22063,22063,Geography,24,5,,,,,3,15
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,178,"$9,697 ","$18,489 ","$32,074 ","$23,030 ",139,1
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,170,"$9,718 ","$17,174 ","$39,818 ","$24,829 ",130,2
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,156,"$9,378 ","$21,104 ","$39,490 ","$27,153 ",114,3
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,136,"$13,337 ","$23,519 ","$44,328 ","$31,022 ",93,4
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,120,"$15,117 ","$33,467 ","$50,208 ","$37,730 ",81,5
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,111,"$14,686 ","$33,391 ","$49,094 ","$38,547 ",83,6
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,92,"$16,231 ","$29,382 ","$46,030 ","$36,490 ",71,7
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,74,"$17,422 ","$32,712 ","$54,137 ","$38,780 ",58,8
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,67,"$16,595 ","$37,432 ","$54,361 ","$40,243 ",48,9
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,56,"$16,039 ","$42,079 ","$54,821 ","$43,942 ",38,10
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,44,"$20,281 ","$41,278 ","$59,930 ","$44,499 ",29,11
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,40,"$27,479 ","$47,099 ","$69,044 ","$50,465 ",22,12
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,35,"$13,516 ","$36,841 ","$62,487 ","$42,029 ",23,13
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,32,"$15,119 ","$46,694 ","$72,743 ","$48,219 ",17,14
55,Dominguez Hills,2,FTF + FTT,22071,22071,Political Science,192,27,"$9,500 ","$38,917 ","$81,939 ","$44,704 ",13,15
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,466,"$7,912 ","$18,792 ","$33,548 ","$23,573 ",365,1
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,442,"$9,583 ","$20,583 ","$36,052 ","$25,708 ",345,2
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,412,"$12,036 ","$24,942 ","$41,540 ","$29,221 ",318,3
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,361,"$13,401 ","$27,797 ","$44,429 ","$30,858 ",268,4
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,324,"$15,675 ","$30,624 ","$48,249 ","$33,165 ",240,5
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,278,"$16,343 ","$34,208 ","$52,169 ","$36,342 ",204,6
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,239,"$21,528 ","$36,294 ","$56,583 ","$39,245 ",163,7
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,161,"$13,643 ","$41,067 ","$59,642 ","$40,013 ",97,8
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,136,"$16,762 ","$38,757 ","$61,557 ","$41,417 ",83,9
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,123,"$18,419 ","$46,834 ","$63,093 ","$45,058 ",72,10
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,105,"$20,844 ","$48,442 ","$70,540 ","$48,924 ",60,11
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,81,"$22,512 ","$44,234 ","$68,915 ","$52,162 ",47,12
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,63,"$24,344 ","$50,285 ","$65,379 ","$51,171 ",37,13
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,47,"$28,727 ","$50,862 ","$66,526 ","$51,342 ",21,14
55,Dominguez Hills,2,FTF + FTT,22081,22081,Sociology,499,34,"$30,108 ","$57,751 ","$71,897 ","$54,708 ",14,15
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,46,"$2,457 ","$14,990 ","$25,571 ","$18,459 ",35,1
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,43,"$7,148 ","$13,984 ","$26,314 ","$21,856 ",29,2
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,40,"$8,029 ","$17,055 ","$31,243 ","$23,586 ",25,3
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,37,"$11,173 ","$21,732 ","$50,892 ","$29,641 ",24,4
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,31,"$19,921 ","$30,653 ","$56,104 ","$37,127 ",20,5
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,25,"$15,812 ","$44,120 ","$58,905 ","$41,205 ",15,6
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,24,"$15,359 ","$30,987 ","$54,719 ","$37,290 ",14,7
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,21,"$11,095 ","$43,867 ","$60,443 ","$42,322 ",13,8
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,17,"$5,743 ","$46,614 ","$64,506 ","$40,229 ",12,9
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,14,"$51,839 ","$57,184 ","$83,948 ","$64,741 ",8,10
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,12,"$23,639 ","$54,133 ","$86,954 ","$55,066 ",7,11
55,Dominguez Hills,2,FTF + FTT,22111,22111,African-American Studies,49,12,"$47,370 ","$53,484 ","$83,158 ","$55,696 ",6,12
